q_w,q_x,q_y,q_z,t,c
-0.636758,0.166026,-0.194348,0.727522,1555155720168839,76
-0.636758,0.166026,-0.194348,0.727522,1555155720170164,76
-0.636758,0.166026,-0.194348,0.727522,1555155720171477,76
-0.636758,0.165904,-0.194226,0.727645,1555155720172841,76
-0.636758,0.165904,-0.194226,0.727645,1555155720174140,76
-0.636758,0.165904,-0.194226,0.727645,1555155720175466,76
-0.636758,0.165721,-0.194043,0.727706,1555155720176798,76
-0.636758,0.165721,-0.194043,0.727706,1555155720178120,76
-0.636758,0.165721,-0.194043,0.727706,1555155720179457,76
-0.636758,0.165721,-0.194043,0.727706,1555155720180772,76
-0.636758,0.165598,-0.193921,0.727767,1555155720182129,76
-0.636758,0.165598,-0.193921,0.727767,1555155720183421,76
-0.636758,0.165598,-0.193921,0.727767,1555155720184779,76
-0.636758,0.165598,-0.193921,0.727767,1555155720186114,76
-0.636758,0.165598,-0.193921,0.727767,1555155720187457,76
-0.63749,0.16334,-0.191174,0.728377,1555155720340006,77
-0.63749,0.16334,-0.191174,0.728377,1555155720341348,77
-0.63749,0.163218,-0.190991,0.728438,1555155720342672,77
-0.63749,0.163218,-0.190991,0.728438,1555155720343996,77
-0.63749,0.163218,-0.190991,0.728438,1555155720345365,77
-0.63749,0.163218,-0.190991,0.728438,1555155720346633,77
-0.63749,0.163035,-0.190869,0.728499,1555155720348003,77
-0.63749,0.163035,-0.190869,0.728499,1555155720349331,77
-0.63749,0.163035,-0.190869,0.728499,1555155720350646,77
-0.63749,0.163035,-0.190869,0.728499,1555155720351955,77
-0.637551,0.162852,-0.190624,0.72856,1555155720353307,77
-0.637551,0.162852,-0.190624,0.72856,1555155720354632,77
-0.637551,0.162852,-0.190624,0.72856,1555155720355965,77
-0.637551,0.162852,-0.190624,0.72856,1555155720357291,77
-0.637551,0.162852,-0.190624,0.72856,1555155720358624,77
-0.637612,0.162669,-0.190441,0.728621,1555155720359913,77
-0.637612,0.162669,-0.190441,0.728621,1555155720361280,77
-0.637612,0.162669,-0.190441,0.728621,1555155720362628,77
-0.637612,0.162669,-0.190441,0.728621,1555155720363910,77
-0.637734,0.162424,-0.190136,0.728682,1555155720365242,77
-0.637734,0.162424,-0.190136,0.728682,1555155720366571,77
-0.637734,0.162424,-0.190136,0.728682,1555155720367894,77
-0.637734,0.162424,-0.190136,0.728682,1555155720369237,77
-0.637734,0.162424,-0.190136,0.728682,1555155720370541,77
-0.637795,0.162119,-0.189831,0.728743,1555155720371902,77
-0.637795,0.162119,-0.189831,0.728743,1555155720373236,77
-0.637795,0.162119,-0.189831,0.728743,1555155720374581,77
-0.637795,0.162119,-0.189831,0.728743,1555155720375912,77
-0.637856,0.161875,-0.189526,0.728804,1555155720377220,77
-0.637856,0.161875,-0.189526,0.728804,1555155720378541,77
-0.637856,0.161875,-0.189526,0.728804,1555155720379843,77
-0.637856,0.161875,-0.189526,0.728804,1555155720381165,77
-0.637917,0.161631,-0.189221,0.728865,1555155720382492,77
-0.637917,0.161631,-0.189221,0.728865,1555155720383846,77
-0.637917,0.161631,-0.189221,0.728865,1555155720385154,77
-0.637917,0.161631,-0.189221,0.728865,1555155720386480,77
-0.638345,0.160105,-0.187511,0.729293,1555155720539091,78
-0.638345,0.160105,-0.187511,0.729293,1555155720540428,78
-0.638467,0.159861,-0.187267,0.729293,1555155720541756,78
-0.638467,0.159861,-0.187267,0.729293,1555155720543064,78
-0.638467,0.159861,-0.187267,0.729293,1555155720544411,78
-0.638467,0.159861,-0.187267,0.729293,1555155720545734,78
-0.638467,0.159861,-0.187267,0.729293,1555155720547103,78
-0.638467,0.159861,-0.187267,0.729293,1555155720548396,78
-0.638467,0.159861,-0.187267,0.729293,1555155720549718,78
-0.638467,0.159861,-0.187267,0.729293,1555155720551045,78
-0.638467,0.159739,-0.187023,0.729354,1555155720552402,78
-0.638467,0.159739,-0.187023,0.729354,1555155720553720,78
-0.638467,0.159739,-0.187023,0.729354,1555155720555035,78
-0.638467,0.159739,-0.187023,0.729354,1555155720556363,78
-0.638528,0.159556,-0.186901,0.729415,1555155720557684,78
-0.638528,0.159556,-0.186901,0.729415,1555155720559001,78
-0.638528,0.159556,-0.186901,0.729415,1555155720560341,78
-0.638528,0.159556,-0.186901,0.729415,1555155720561645,78
-0.638528,0.159556,-0.186901,0.729415,1555155720563005,78
-0.638589,0.159373,-0.186657,0.729415,1555155720564310,78
-0.638589,0.159373,-0.186657,0.729415,1555155720565646,78
-0.638589,0.159373,-0.186657,0.729415,1555155720566995,78
-0.638589,0.159373,-0.186657,0.729415,1555155720568291,78
-0.638589,0.159373,-0.186657,0.729415,1555155720569651,78
-0.638528,0.159311,-0.186596,0.729476,1555155720570939,78
-0.638528,0.159311,-0.186596,0.729476,1555155720572265,78
-0.638528,0.159311,-0.186596,0.729476,1555155720573605,78
-0.638528,0.159311,-0.186596,0.729476,1555155720574948,78
-0.638589,0.159189,-0.186413,0.729537,1555155720576280,78
-0.638589,0.159189,-0.186413,0.729537,1555155720577608,78
-0.638589,0.159189,-0.186413,0.729537,1555155720578930,78
-0.638589,0.159189,-0.186413,0.729537,1555155720580240,78
-0.638589,0.159067,-0.186291,0.729598,1555155720581566,78
-0.638589,0.159067,-0.186291,0.729598,1555155720582916,78
-0.638589,0.159067,-0.186291,0.729598,1555155720584223,78
-0.638589,0.159067,-0.186291,0.729598,1555155720585570,78
-0.638711,0.158945,-0.186169,0.729537,1555155720586865,78
-0.639016,0.157053,-0.184093,0.730208,1555155720739500,79
-0.639016,0.157053,-0.184093,0.730208,1555155720740837,79
-0.639016,0.157053,-0.184093,0.730208,1555155720742154,79
-0.639016,0.156992,-0.18391,0.730269,1555155720743465,79
-0.639016,0.156992,-0.18391,0.730269,1555155720744790,79
-0.639016,0.156992,-0.18391,0.730269,1555155720746093,79
-0.639016,0.156992,-0.18391,0.730269,1555155720747462,79
-0.639016,0.15687,-0.183788,0.73033,1555155720748817,79
-0.639016,0.15687,-0.183788,0.73033,1555155720750114,79
-0.639016,0.15687,-0.183788,0.73033,1555155720751419,79
-0.639016,0.15687,-0.183788,0.73033,1555155720752760,79
-0.639077,0.156748,-0.183666,0.73033,1555155720754099,79
-0.639077,0.156748,-0.183666,0.73033,1555155720755417,79
-0.639077,0.156748,-0.183666,0.73033,1555155720756770,79
-0.639077,0.156748,-0.183666,0.73033,1555155720758063,79
-0.639077,0.156748,-0.183666,0.73033,1555155720759409,79
-0.639077,0.156626,-0.183544,0.730391,1555155720760739,79
-0.639077,0.156626,-0.183544,0.730391,1555155720762052,79
-0.639077,0.156626,-0.183544,0.730391,1555155720763397,79
-0.639077,0.156626,-0.183544,0.730391,1555155720764719,79
-0.639138,0.156565,-0.183483,0.730391,1555155720766092,79
-0.639138,0.156565,-0.183483,0.730391,1555155720767354,79
-0.639138,0.156565,-0.183483,0.730391,1555155720768685,79
-0.639138,0.156565,-0.183483,0.730391,1555155720770015,79
-0.639138,0.156565,-0.183483,0.730391,1555155720771336,79
-0.639138,0.156565,-0.183483,0.730391,1555155720772668,79
-0.639138,0.156565,-0.183483,0.730391,1555155720773991,79
-0.639138,0.156565,-0.183483,0.730391,1555155720775325,79
-0.639138,0.156504,-0.183422,0.730391,1555155720776625,79
-0.639138,0.156504,-0.183422,0.730391,1555155720777977,79
-0.639138,0.156504,-0.183422,0.730391,1555155720779318,79
-0.639138,0.156504,-0.183422,0.730391,1555155720780649,79
-0.639138,0.156504,-0.183422,0.730391,1555155720781989,79
-0.639138,0.156443,-0.183361,0.730452,1555155720783270,79
-0.639138,0.156443,-0.183361,0.730452,1555155720784618,79
-0.639138,0.156443,-0.183361,0.730452,1555155720786037,79
-0.639138,0.156443,-0.183361,0.730452,1555155720787267,79
-0.639443,0.155161,-0.181774,0.730819,1555155720939872,80
-0.639443,0.155161,-0.181774,0.730819,1555155720941235,80
-0.639443,0.155161,-0.181774,0.730819,1555155720942530,80
-0.639382,0.154978,-0.181591,0.730941,1555155720943861,80
-0.639382,0.154978,-0.181591,0.730941,1555155720945195,80
-0.639382,0.154978,-0.181591,0.730941,1555155720946509,80
-0.639382,0.154978,-0.181591,0.730941,1555155720947918,80
-0.639443,0.154917,-0.181347,0.731002,1555155720949150,80
-0.639443,0.154917,-0.181347,0.731002,1555155720950482,80
-0.639443,0.154917,-0.181347,0.731002,1555155720951826,80
-0.639443,0.154917,-0.181347,0.731002,1555155720953130,80
-0.639504,0.154795,-0.181224,0.731002,1555155720954488,80
-0.639504,0.154795,-0.181224,0.731002,1555155720955784,80
-0.639504,0.154795,-0.181224,0.731002,1555155720957130,80
-0.639504,0.154795,-0.181224,0.731002,1555155720958498,80
-0.639504,0.154795,-0.181224,0.731002,1555155720959789,80
-0.639504,0.154673,-0.181102,0.731063,1555155720961103,80
-0.639504,0.154673,-0.181102,0.731063,1555155720962443,80
-0.639504,0.154673,-0.181102,0.731063,1555155720963808,80
-0.639504,0.154673,-0.181102,0.731063,1555155720965107,80
-0.639504,0.154673,-0.181102,0.731063,1555155720966427,80
-0.639504,0.154489,-0.181041,0.731124,1555155720967749,80
-0.639504,0.154489,-0.181041,0.731124,1555155720969083,80
-0.639504,0.154489,-0.181041,0.731124,1555155720970409,80
-0.639504,0.154489,-0.181041,0.731124,1555155720971726,80
-0.639504,0.154367,-0.18098,0.731124,1555155720973049,80
-0.639504,0.154367,-0.18098,0.731124,1555155720974394,80
-0.639504,0.154367,-0.18098,0.731124,1555155720975743,80
-0.639504,0.154367,-0.18098,0.731124,1555155720977031,80
-0.639565,0.154184,-0.180919,0.731185,1555155720978354,80
-0.639565,0.154184,-0.180919,0.731185,1555155720979696,80
-0.639565,0.154184,-0.180919,0.731185,1555155720981004,80
-0.639565,0.154184,-0.180919,0.731185,1555155720982339,80
-0.639504,0.154123,-0.180858,0.731185,1555155720983655,80
-0.639504,0.154123,-0.180858,0.731185,1555155720985005,80
-0.639504,0.154123,-0.180858,0.731185,1555155720986372,80
-0.639504,0.154123,-0.180858,0.731185,1555155720987660,80
-0.639932,0.152048,-0.17805,0.731978,1555155721138912,81
-0.639932,0.152048,-0.17805,0.731978,1555155721140270,81
-0.639932,0.152048,-0.17805,0.731978,1555155721141644,81
-0.639932,0.152048,-0.17805,0.731978,1555155721142903,81
-0.639932,0.152048,-0.17805,0.731978,1555155721144256,81
-0.639871,0.151926,-0.177928,0.732039,1555155721145569,81
-0.639871,0.151926,-0.177928,0.732039,1555155721146909,81
-0.639871,0.151926,-0.177928,0.732039,1555155721148232,81
-0.639871,0.151926,-0.177928,0.732039,1555155721149585,81
-0.639932,0.151865,-0.177806,0.7321,1555155721150887,81
-0.639932,0.151865,-0.177806,0.7321,1555155721152218,81
-0.639932,0.151865,-0.177806,0.7321,1555155721153552,81
-0.639932,0.151865,-0.177806,0.7321,1555155721154866,81
-0.639932,0.151743,-0.177684,0.7321,1555155721156218,81
-0.639932,0.151743,-0.177684,0.7321,1555155721157516,81
-0.639932,0.151743,-0.177684,0.7321,1555155721158864,81
-0.639932,0.151743,-0.177684,0.7321,1555155721160185,81
-0.639932,0.151743,-0.177684,0.7321,1555155721161521,81
-0.639993,0.151621,-0.177562,0.732161,1555155721162826,81
-0.639993,0.151621,-0.177562,0.732161,1555155721164147,81
-0.639993,0.151621,-0.177562,0.732161,1555155721165500,81
-0.639993,0.151621,-0.177562,0.732161,1555155721166812,81
-0.639993,0.151621,-0.177562,0.732161,1555155721168142,81
-0.639993,0.151621,-0.177562,0.732161,1555155721169480,81
-0.639993,0.151376,-0.177379,0.732222,1555155721170790,81
-0.639993,0.151376,-0.177379,0.732222,1555155721172129,81
-0.639993,0.151376,-0.177379,0.732222,1555155721173448,81
-0.639993,0.151376,-0.177379,0.732222,1555155721174785,81
-0.640054,0.151254,-0.177196,0.732283,1555155721176109,81
-0.640054,0.151254,-0.177196,0.732283,1555155721177423,81
-0.640054,0.151254,-0.177196,0.732283,1555155721178754,81
-0.640054,0.151254,-0.177196,0.732283,1555155721180117,81
-0.640054,0.15101,-0.177013,0.732345,1555155721181432,81
-0.640054,0.15101,-0.177013,0.732345,1555155721182742,81
-0.640054,0.15101,-0.177013,0.732345,1555155721184079,81
-0.640054,0.15101,-0.177013,0.732345,1555155721185389,81
-0.640115,0.150827,-0.176891,0.732345,1555155721186726,81
-0.640542,0.149362,-0.174998,0.732772,1555155721339350,82
-0.640542,0.149362,-0.174998,0.732772,1555155721340651,82
-0.640542,0.149362,-0.174998,0.732772,1555155721341988,82
-0.640542,0.149362,-0.174998,0.732772,1555155721343309,82
-0.640542,0.149362,-0.174998,0.732772,1555155721344649,82
-0.640542,0.14924,-0.174815,0.732772,1555155721346017,82
-0.640542,0.14924,-0.174815,0.732772,1555155721347291,82
-0.640542,0.14924,-0.174815,0.732772,1555155721348605,82
-0.640542,0.14924,-0.174815,0.732772,1555155721349967,82
-0.640603,0.149118,-0.174693,0.732772,1555155721351302,82
-0.640603,0.149118,-0.174693,0.732772,1555155721352648,82
-0.640603,0.149118,-0.174693,0.732772,1555155721353953,82
-0.640603,0.149118,-0.174693,0.732772,1555155721355259,82
-0.640664,0.149057,-0.174632,0.732833,1555155721356578,82
-0.640664,0.149057,-0.174632,0.732833,1555155721357920,82
-0.640664,0.149057,-0.174632,0.732833,1555155721359255,82
-0.640664,0.149057,-0.174632,0.732833,1555155721360572,82
-0.640664,0.149057,-0.174632,0.732833,1555155721361895,82
-0.640664,0.148996,-0.174571,0.732833,1555155721363268,82
-0.640664,0.148996,-0.174571,0.732833,1555155721364564,82
-0.640664,0.148996,-0.174571,0.732833,1555155721365932,82
-0.640664,0.148996,-0.174571,0.732833,1555155721367199,82
-0.640664,0.148996,-0.174571,0.732833,1555155721368522,82
-0.640664,0.148996,-0.174571,0.732833,1555155721369884,82
-0.640664,0.148874,-0.17451,0.732833,1555155721371181,82
-0.640664,0.148874,-0.17451,0.732833,1555155721372519,82
-0.640664,0.148874,-0.17451,0.732833,1555155721373908,82
-0.640664,0.148752,-0.174449,0.732894,1555155721375161,82
-0.640664,0.148752,-0.174449,0.732894,1555155721376477,82
-0.640664,0.148752,-0.174449,0.732894,1555155721377876,82
-0.640664,0.148752,-0.174449,0.732894,1555155721379134,82
-0.640664,0.148569,-0.174327,0.732894,1555155721380487,82
-0.640664,0.148569,-0.174327,0.732894,1555155721381791,82
-0.640664,0.148569,-0.174327,0.732894,1555155721383114,82
-0.640664,0.148569,-0.174327,0.732894,1555155721384487,82
-0.640664,0.148569,-0.174327,0.732894,1555155721385784,82
-0.640725,0.148447,-0.174205,0.732955,1555155721387094,82
-0.641213,0.146432,-0.171824,0.733504,1555155721539732,83
-0.641213,0.146432,-0.171824,0.733504,1555155721541091,83
-0.641213,0.146432,-0.171824,0.733504,1555155721542403,83
-0.641213,0.146432,-0.171824,0.733504,1555155721543688,83
-0.641152,0.146371,-0.171641,0.733565,1555155721545070,83
-0.641152,0.146371,-0.171641,0.733565,1555155721546368,83
-0.641152,0.146371,-0.171641,0.733565,1555155721547678,83
-0.641152,0.146371,-0.171641,0.733565,1555155721549012,83
-0.641213,0.146249,-0.171519,0.733626,1555155721550366,83
-0.641213,0.146249,-0.171519,0.733626,1555155721551688,83
-0.641213,0.146249,-0.171519,0.733626,1555155721553044,83
-0.641213,0.146249,-0.171519,0.733626,1555155721554331,83
-0.641152,0.146188,-0.171397,0.733687,1555155721555647,83
-0.641152,0.146188,-0.171397,0.733687,1555155721556992,83
-0.641152,0.146188,-0.171397,0.733687,1555155721558299,83
-0.641152,0.146188,-0.171397,0.733687,1555155721559634,83
-0.641152,0.146188,-0.171397,0.733687,1555155721560973,83
-0.641213,0.146066,-0.171336,0.733687,1555155721562271,83
-0.641213,0.146066,-0.171336,0.733687,1555155721563637,83
-0.641213,0.146066,-0.171336,0.733687,1555155721564946,83
-0.641213,0.146066,-0.171336,0.733687,1555155721566259,83
-0.641213,0.146066,-0.171336,0.733687,1555155721567616,83
-0.641213,0.146005,-0.171214,0.733687,1555155721568926,83
-0.641213,0.146005,-0.171214,0.733687,1555155721570264,83
-0.641213,0.146005,-0.171214,0.733687,1555155721571641,83
-0.641213,0.146005,-0.171214,0.733687,1555155721572906,83
-0.641213,0.146005,-0.171214,0.733687,1555155721574234,83
-0.641213,0.145944,-0.171153,0.733748,1555155721575532,83
-0.641213,0.145944,-0.171153,0.733748,1555155721576869,83
-0.641213,0.145944,-0.171153,0.733748,1555155721578215,83
-0.641213,0.145822,-0.171031,0.733748,1555155721579516,83
-0.641213,0.145822,-0.171031,0.733748,1555155721580869,83
-0.641213,0.145822,-0.171031,0.733748,1555155721582209,83
-0.641213,0.145822,-0.171031,0.733748,1555155721583550,83
-0.641213,0.145761,-0.17097,0.733809,1555155721584877,83
-0.641213,0.145761,-0.17097,0.733809,1555155721586179,83
-0.641397,0.144845,-0.169932,0.734054,1555155721738783,84
-0.641397,0.144845,-0.169932,0.734054,1555155721740127,84
-0.641397,0.144845,-0.169932,0.734054,1555155721741434,84
-0.641519,0.144662,-0.16981,0.734054,1555155721742789,84
-0.641519,0.144662,-0.16981,0.734054,1555155721744123,84
-0.641519,0.144662,-0.16981,0.734054,1555155721745431,84
-0.641519,0.144662,-0.16981,0.734054,1555155721746792,84
-0.641519,0.14454,-0.169688,0.734054,1555155721748082,84
-0.641519,0.14454,-0.169688,0.734054,1555155721749425,84
-0.641519,0.14454,-0.169688,0.734054,1555155721750745,84
-0.641519,0.14454,-0.169688,0.734054,1555155721752097,84
-0.641519,0.14454,-0.169688,0.734054,1555155721753385,84
-0.641641,0.144418,-0.169505,0.734054,1555155721754694,84
-0.641641,0.144418,-0.169505,0.734054,1555155721756033,84
-0.641641,0.144418,-0.169505,0.734054,1555155721757391,84
-0.641641,0.144418,-0.169505,0.734054,1555155721758682,84
-0.641641,0.144296,-0.169383,0.734115,1555155721760021,84
-0.641641,0.144296,-0.169383,0.734115,1555155721761325,84
-0.641641,0.144296,-0.169383,0.734115,1555155721762698,84
-0.641641,0.144296,-0.169383,0.734115,1555155721764029,84
-0.641641,0.144296,-0.169383,0.734115,1555155721765355,84
-0.641641,0.144296,-0.169383,0.734115,1555155721766695,84
-0.641702,0.144052,-0.169139,0.734176,1555155721768019,84
-0.641702,0.144052,-0.169139,0.734176,1555155721769337,84
-0.641702,0.144052,-0.169139,0.734176,1555155721770634,84
-0.641702,0.144052,-0.169139,0.734176,1555155721771971,84
-0.641702,0.144052,-0.169139,0.734176,1555155721773295,84
-0.641702,0.143991,-0.169078,0.734176,1555155721774668,84
-0.641702,0.143991,-0.169078,0.734176,1555155721775963,84
-0.641702,0.143991,-0.169078,0.734176,1555155721777301,84
-0.641702,0.143991,-0.169078,0.734176,1555155721778646,84
-0.641702,0.143991,-0.169078,0.734176,1555155721779922,84
-0.641702,0.14393,-0.169017,0.734176,1555155721781252,84
-0.641702,0.14393,-0.169017,0.734176,1555155721782593,84
-0.641702,0.14393,-0.169017,0.734176,1555155721783927,84
-0.641702,0.14393,-0.169017,0.734176,1555155721785259,84
-0.641702,0.143991,-0.169017,0.734176,1555155721786551,84
-0.642129,0.142282,-0.166941,0.734664,1555155721939185,85
-0.64219,0.142099,-0.166758,0.734664,1555155721940540,85
-0.64219,0.142099,-0.166758,0.734664,1555155721941850,85
-0.64219,0.142099,-0.166758,0.734664,1555155721943161,85
-0.64219,0.142099,-0.166758,0.734664,1555155721944555,85
-0.64219,0.142099,-0.166758,0.734664,1555155721945814,85
-0.642129,0.142037,-0.166636,0.734786,1555155721947148,85
-0.642129,0.142037,-0.166636,0.734786,1555155721948490,85
-0.642129,0.142037,-0.166636,0.734786,1555155721949798,85
-0.642129,0.142037,-0.166636,0.734786,1555155721951142,85
-0.642129,0.141976,-0.166575,0.734786,1555155721952431,85
-0.642129,0.141976,-0.166575,0.734786,1555155721953774,85
-0.642129,0.141976,-0.166575,0.734786,1555155721955174,85
-0.642129,0.141976,-0.166575,0.734786,1555155721956456,85
-0.642068,0.141854,-0.166575,0.734847,1555155721957788,85
-0.642068,0.141854,-0.166575,0.734847,1555155721959076,85
-0.642068,0.141854,-0.166575,0.734847,1555155721960420,85
-0.642068,0.141854,-0.166575,0.734847,1555155721961756,85
-0.642068,0.141854,-0.166575,0.734847,1555155721963087,85
-0.642129,0.141793,-0.166453,0.734786,1555155721964409,85
-0.642129,0.141793,-0.166453,0.734786,1555155721965738,85
