angv_x,angv_y,angv_z,lina_x,lina_y,lina_z
3.5625,-0.375,0.6875,-0.11,0.02,0
3.5625,-0.375,0.6875,0.09,0.03,0.04
3.5625,-0.375,0.6875,0.09,0.03,0.04
3.5625,-0.375,0.6875,0.09,0.03,0.04
3.25,-0.0625,-1.125,0.09,0.03,0.04
3.25,-0.0625,-1.125,0.02,0.33,-0.07
3.25,-0.0625,-1.125,0.02,0.33,-0.07
3.25,-0.0625,-1.125,0.02,0.33,-0.07
3.25,-0.0625,-1.125,0.02,0.33,-0.07
3,0.5625,-0.5625,0.02,0.33,-0.07
3,0.5625,-0.5625,0.05,0,0
3,0.5625,-0.5625,0.05,0,0
3,0.5625,-0.5625,0.05,0,0
3.0625,0,0.375,0.05,0,0
3.0625,0,0.375,-0.1,0.33,0.02
3.0625,0,0.375,-0.1,0.33,0.02
3.0625,0,0.375,-0.1,0.33,0.02
3.0625,0,0.375,-0.1,0.33,0.02
3.0625,0,0.375,-0.15,0.06,0.03
3.0625,0,0.375,-0.15,0.06,0.03
2.8125,0.75,-0.4375,-0.15,0.06,0.03
2.8125,0.75,-0.4375,-0.15,0.16,0
2.8125,0.75,-0.4375,-0.15,0.16,0
2.8125,0.75,-0.4375,-0.15,0.16,0
2,-0.3125,0.25,-0.15,0.16,0
2,-0.3125,0.25,-0.15,0.16,0
2,-0.3125,0.25,-0.07,-0.05,0
2,-0.3125,0.25,-0.07,-0.05,0
2,-0.3125,0.25,-0.07,-0.05,0
2.0625,0.4375,0.1875,-0.07,-0.05,0
2.0625,0.4375,0.1875,0.05,0.1,0.01
2.0625,0.4375,0.1875,0.05,0.1,0.01
2.0625,0.4375,0.1875,0.05,0.1,0.01
0.8125,-0.375,-0.75,0.07,0.15,0.06
1.625,-0.3125,0.5625,0.07,0.15,0.06
1.625,-0.3125,0.5625,-0.05,0.16,0.03
1.625,-0.3125,0.5625,-0.05,0.16,0.03
1.625,-0.3125,0.5625,-0.05,0.16,0.03
0.75,-0.1875,-0.625,-0.05,0.16,0.03
0.75,-0.1875,-0.625,0.14,0.03,-0.01
0.75,-0.1875,-0.625,0.14,0.03,-0.01
0.75,-0.1875,-0.625,0.14,0.03,-0.01
1.5625,0,0.75,0.14,0.03,-0.01
1.5625,0,0.75,-0.1,0.01,-0.03
1.5625,0,0.75,-0.1,0.01,-0.03
1.5625,0,0.75,-0.1,0.01,-0.03
1.375,0.625,-0.8125,-0.1,0.01,-0.03
1.375,0.625,-0.8125,-0.1,0.01,-0.03
1.375,0.625,-0.8125,0.02,-0.2,-0.04
1.375,0.625,-0.8125,0.02,-0.2,-0.04
1.375,0.625,-0.8125,0.02,-0.2,-0.04
2.3125,0.25,0.4375,0.02,-0.2,-0.04
2.3125,0.25,0.4375,0.06,0.08,0
2.3125,0.25,0.4375,0.06,0.08,0
2.3125,0.25,0.4375,0.06,0.08,0
2.4375,1.0625,-0.5625,0.06,0.08,0
2.4375,1.0625,-0.5625,0.01,-0.16,0.06
2.4375,1.0625,-0.5625,0.01,-0.16,0.06
2.4375,1.0625,-0.5625,0.01,-0.16,0.06
2.8125,-0.0625,0.3125,0.01,-0.16,0.06
2.8125,-0.0625,0.3125,-0.14,0.13,0.03
2.8125,-0.0625,0.3125,-0.14,0.13,0.03
2.8125,-0.0625,0.3125,-0.14,0.13,0.03
2.8125,-0.0625,0.3125,-0.14,0.13,0.03
2.8125,-0.0625,0.3125,-0.14,0.13,0.03
2.8125,-0.0625,0.3125,-0.18,0.02,-0.05
2.8125,-0.0625,0.3125,-0.18,0.02,-0.05
2.8125,-0.0625,0.3125,-0.18,0.02,-0.05
3.0625,-0.4375,-0.375,-0.18,0.02,-0.05
3.0625,-0.4375,-0.375,-0.18,0.02,-0.05
0.8125,-0.125,-0.5,-0.1,0.25,0.02
0.8125,-0.125,-0.5,-0.1,0.25,0.02
1.4375,-0.25,0.4375,-0.1,0.25,0.02
1.4375,-0.25,0.4375,-0.08,0.01,0.11
1.4375,-0.25,0.4375,-0.08,0.01,0.11
1.4375,-0.25,0.4375,-0.08,0.01,0.11
0.625,-0.375,-0.6875,-0.08,0.01,0.11
0.625,-0.375,-0.6875,0.06,0.07,0.02
0.625,-0.375,-0.6875,0.06,0.07,0.02
0.625,-0.375,-0.6875,0.06,0.07,0.02
1.5625,-0.25,0.8125,0.06,0.07,0.02
1.5625,-0.25,0.8125,0.06,0.07,0.02
1.5625,-0.25,0.8125,0,0.2,-0.04
1.5625,-0.25,0.8125,0,0.2,-0.04
1.5625,-0.25,0.8125,0,0.2,-0.04
1.5625,-0.25,0.8125,0,0.2,-0.04
0.8125,0.1875,-0.5625,0,0.2,-0.04
0.8125,0.1875,-0.5625,0,0.2,-0.04
0.8125,0.1875,-0.5625,-0.15,0,0.01
0.8125,0.1875,-0.5625,-0.15,0,0.01
1.6875,-0.125,0.6875,-0.15,0,0.01
1.6875,-0.125,0.6875,-0.15,0,0.01
1.6875,-0.125,0.6875,-0.15,0,0.01
1.6875,-0.125,0.6875,-0.15,0,0.01
1.9375,0.75,-0.5625,-0.15,0,0.01
1.9375,0.75,-0.5625,-0.05,-0.11,0.04
1.9375,0.75,-0.5625,-0.05,-0.11,0.04
1.9375,0.75,-0.5625,-0.05,-0.11,0.04
2.375,0,0.125,-0.05,-0.11,0.04
2.375,0,0.125,-0.05,-0.11,0.04
2.375,0,0.125,-0.04,0.02,-0.04
2.375,0,0.125,-0.04,0.02,-0.04
2.375,0,0.125,-0.04,0.02,-0.04
2.375,0,0.125,-0.04,0.02,-0.04
2.3125,0.5625,-0.4375,-0.04,0.02,-0.04
2.3125,0.5625,-0.4375,-0.04,0.02,-0.04
2.3125,0.5625,-0.4375,-0.02,0.2,0
0.875,-0.25,-0.4375,0.05,0.13,0.03
0.875,-0.25,-0.4375,0.05,0.13,0.03
0.875,-0.25,-0.4375,-0.11,-0.01,0.02
0.875,-0.25,-0.4375,-0.11,-0.01,0.02
0.875,-0.25,-0.4375,-0.11,-0.01,0.02
1.5625,-0.3125,0.4375,-0.11,-0.01,0.02
1.5625,-0.3125,0.4375,0.08,-0.03,0.08
1.5625,-0.3125,0.4375,0.08,-0.03,0.08
1.5625,-0.3125,0.4375,0.08,-0.03,0.08
1,-0.5,-0.875,0.08,-0.03,0.08
1,-0.5,-0.875,-0.11,-0.07,-0.08
1,-0.5,-0.875,-0.11,-0.07,-0.08
1,-0.5,-0.875,-0.11,-0.07,-0.08
1.125,0.8125,-1.125,-0.11,-0.07,-0.08
1.125,0.8125,-1.125,0.07,-0.16,-0.02
1.125,0.8125,-1.125,0.07,-0.16,-0.02
1.125,0.8125,-1.125,0.07,-0.16,-0.02
2.1875,0.375,0.3125,0.07,-0.16,-0.02
2.1875,0.375,0.3125,0.07,-0.16,-0.02
2.1875,0.375,0.3125,-0.05,0.05,0.04
2.1875,0.375,0.3125,-0.05,0.05,0.04
2.5,0.6875,-0.9375,-0.05,0.05,0.04
2.5,0.6875,-0.9375,0.01,0.12,0.06
2.5,0.6875,-0.9375,0.01,0.12,0.06
2.5,0.6875,-0.9375,0.01,0.12,0.06
2.5,0.6875,-0.9375,0.01,0.12,0.06
2.5,0.6875,-0.9375,-0.11,0.26,-0.04
2.5,0.6875,-0.9375,-0.11,0.26,-0.04
2.5,0.6875,-0.9375,-0.11,0.26,-0.04
3.0625,-0.4375,0.0625,-0.11,0.26,-0.04
3.0625,-0.4375,0.0625,-0.11,0.26,-0.04
3.0625,-0.4375,0.0625,-0.07,-0.03,-0.11
3.0625,-0.4375,0.0625,-0.07,-0.03,-0.11
1.875,-0.4375,0,0.03,0.04,-0.06
1.875,-0.4375,0,0.03,0.04,-0.06
1.875,-0.4375,0,0.03,0.04,-0.06
1.875,-0.4375,0,0.03,0.04,-0.06
1.9375,-0.1875,0.1875,0.11,-0.06,0.01
1.9375,-0.1875,0.1875,0.11,-0.06,0.01
1.9375,-0.1875,0.1875,0.11,-0.06,0.01
1.8125,-0.125,-0.8125,0.11,-0.06,0.01
1.8125,-0.125,-0.8125,-0.02,-0.22,0.05
1.8125,-0.125,-0.8125,-0.02,-0.22,0.05
1.8125,-0.125,-0.8125,-0.02,-0.22,0.05
3.0625,-0.0625,0.625,-0.02,-0.22,0.05
3.0625,-0.0625,0.625,-0.02,-0.22,0.05
3.0625,-0.0625,0.625,0.14,0.01,0.04
3.0625,-0.0625,0.625,0.14,0.01,0.04
2.875,0.5,-0.6875,0.14,0.01,0.04
2.875,0.5,-0.6875,0.14,0.01,0.04
2.875,0.5,-0.6875,0.07,0.09,0.01
2.875,0.5,-0.6875,0.07,0.09,0.01
2.875,0.5,-0.6875,0.07,0.09,0.01
3.75,0.1875,1.0625,0.07,0.09,0.01
3.75,0.1875,1.0625,0.07,0.09,0.01
3.75,0.1875,1.0625,-0.21,-0.01,-0.01
3.75,0.1875,1.0625,-0.21,-0.01,-0.01
3.75,0.1875,1.0625,-0.21,-0.01,-0.01
3.75,0.6875,-0.5625,-0.21,-0.01,-0.01
3.75,0.6875,-0.5625,0.03,0.07,0.09
3.75,0.6875,-0.5625,0.03,0.07,0.09
3.75,0.6875,-0.5625,0.03,0.07,0.09
4.0625,0.0625,0.1875,0.03,0.07,0.09
4.0625,0.0625,0.1875,-0.06,0.44,0.03
4.0625,0.0625,0.1875,-0.06,0.44,0.03
4.0625,0.0625,0.1875,-0.06,0.44,0.03
3.125,0.375,-0.5,-0.06,0.44,0.03
3.125,0.375,-0.5,-0.06,0.44,0.03
3.125,0.375,-0.5,0.01,0.11,-0.04
3.125,0.375,-0.5,0.01,0.11,-0.04
3.125,0.375,-0.5,0.01,0.11,-0.04
3.125,0.375,-0.5,0.01,0.11,-0.04
1.8125,0.125,-0.125,0.01,0.11,-0.04
1.8125,0.125,-0.125,-0.13,0.18,0.01
2.9375,0.125,0.375,-0.05,0.22,0.04
2.9375,0.125,0.375,-0.05,0.22,0.04
2.1875,-0.4375,-0.6875,-0.05,0.22,0.04
2.1875,-0.4375,-0.6875,-0.14,-0.01,0.03
2.1875,-0.4375,-0.6875,-0.14,-0.01,0.03
2.1875,-0.4375,-0.6875,-0.14,-0.01,0.03
2.1875,-0.4375,-0.6875,-0.14,-0.01,0.03
2.1875,-0.4375,-0.6875,0.05,0,0.02
2.1875,-0.4375,-0.6875,0.05,0,0.02
2.1875,-0.4375,-0.6875,0.05,0,0.02
2,0.125,-1.0625,0.05,0,0.02
2,0.125,-1.0625,0.05,0,0.02
2,0.125,-1.0625,-0.11,-0.09,-0.03
2,0.125,-1.0625,-0.11,-0.09,-0.03
2,0.125,-1.0625,-0.11,-0.09,-0.03
2.625,-0.4375,0.5625,-0.11,-0.09,-0.03
2.625,-0.4375,0.5625,0.12,0.1,-0.03
2.625,-0.4375,0.5625,0.12,0.1,-0.03
2.625,-0.4375,0.5625,0.12,0.1,-0.03
2.0625,0.25,-1.0625,0.12,0.1,-0.03
2.0625,0.25,-1.0625,-0.1,0.17,0
2.0625,0.25,-1.0625,-0.1,0.17,0
2.0625,0.25,-1.0625,-0.1,0.17,0
2.0625,0.25,-1.0625,-0.1,0.17,0
2.0625,0.25,-1.0625,0,0,0.03
2.0625,0.25,-1.0625,0,0,0.03
2.0625,-0.3125,0.375,0,0,0.03
2.0625,-0.3125,0.375,0,0,0.03
2.0625,-0.3125,0.375,-0.12,0.14,0
2.0625,-0.3125,0.375,-0.12,0.14,0
2.0625,-0.3125,0.375,-0.12,0.14,0
1.5625,0.5,-0.375,-0.12,0.14,0
1.5625,0.5,-0.375,0.04,-0.07,-0.07
1.5625,0.5,-0.375,0.04,-0.07,-0.07
1.5625,0.5,-0.375,0.04,-0.07,-0.07
1.5625,0.5,-0.375,0.04,-0.07,-0.07
1.125,-0.1875,0.375,0.04,-0.07,-0.07
1.1875,-0.1875,-0.25,0.07,-0.02,-0.03
2.25,0.375,0.3125,0.07,-0.02,-0.03
2.25,0.375,0.3125,0.02,-0.16,0.05
2.25,0.375,0.3125,0.02,-0.16,0.05
2.25,0.375,0.3125,0.02,-0.16,0.05
2.3125,-0.0625,-0.6875,0.02,-0.16,0.05
2.3125,-0.0625,-0.6875,0.06,0.24,0
2.3125,-0.0625,-0.6875,0.06,0.24,0
2.3125,-0.0625,-0.6875,0.06,0.24,0
3.6875,-0.125,0.4375,0.06,0.24,0
3.6875,-0.125,0.4375,0.06,0.24,0
3.6875,-0.125,0.4375,-0.15,0.14,-0.07
3.6875,-0.125,0.4375,-0.15,0.14,-0.07
3.6875,-0.125,0.4375,-0.15,0.14,-0.07
3.6875,-0.125,0.4375,-0.15,0.14,-0.07
2.5,-0.0625,0.8125,-0.15,0.14,-0.07
2.5,-0.0625,0.8125,0.09,0.07,-0.02
2.5,-0.0625,0.8125,0.09,0.07,-0.02
2.5,-0.0625,0.8125,0.09,0.07,-0.02
1.625,0.5,-0.6875,0.09,0.07,-0.02
1.625,0.5,-0.6875,-0.16,0,0.08
1.625,0.5,-0.6875,-0.16,0,0.08
1.625,0.5,-0.6875,-0.16,0,0.08
1.625,0.5,-0.6875,-0.16,0,0.08
1.625,0.5,-0.6875,0.08,0.04,0.05
1.625,0.5,-0.6875,0.08,0.04,0.05
1.625,0.5,-0.6875,0.08,0.04,0.05
1.875,-0.3125,0.75,0.08,0.04,0.05
1.875,-0.3125,0.75,-0.1,0.11,0.01
1.875,-0.3125,0.75,-0.1,0.11,0.01
1.875,-0.3125,0.75,-0.1,0.11,0.01
1.8125,0.1875,-0.0625,-0.1,0.11,0.01
1.8125,0.1875,-0.0625,-0.07,-0.12,-0.03
1.8125,0.1875,-0.0625,-0.07,-0.12,-0.03
1.8125,0.1875,-0.0625,-0.07,-0.12,-0.03
1.8125,0.1875,-0.0625,-0.07,-0.12,-0.03
1.75,-0.5,0.375,-0.07,-0.12,-0.03
2,0.5625,0.3125,-0.09,-0.14,-0.06
2,0.5625,0.3125,-0.09,-0.14,-0.06
2,0.5625,0.3125,-0.12,0.04,0.03
2,0.5625,0.3125,-0.12,0.04,0.03
1.6875,-0.125,-0.4375,-0.12,0.04,0.03
1.6875,-0.125,-0.4375,-0.12,0.04,0.03
1.6875,-0.125,-0.4375,-0.07,-0.17,0.09
1.6875,-0.125,-0.4375,-0.07,-0.17,0.09
2.875,-0.0625,0.75,-0.07,-0.17,0.09
2.875,-0.0625,0.75,-0.07,-0.17,0.09
2.875,-0.0625,0.75,0.06,0.03,0.03
2.875,-0.0625,0.75,0.06,0.03,0.03
2.875,-0.0625,0.75,0.06,0.03,0.03
2.875,-0.0625,0.75,0.06,0.03,0.03
2.3125,0.0625,-0.5625,0.06,0.03,0.03
2.3125,0.0625,-0.5625,0.04,0.14,-0.05
2.3125,0.0625,-0.5625,0.04,0.14,-0.05
2.3125,0.0625,-0.5625,0.04,0.14,-0.05
2.3125,0.0625,-0.5625,0.04,0.14,-0.05
3,-0.0625,0.875,0.04,0.14,-0.05
3,-0.0625,0.875,-0.14,-0.06,0.01
3,-0.0625,0.875,-0.14,-0.06,0.01
3,-0.0625,0.875,-0.14,-0.06,0.01
2.4375,0.3125,-0.875,-0.14,-0.06,0.01
2.4375,0.3125,-0.875,0.04,-0.22,0.04
2.4375,0.3125,-0.875,0.04,-0.22,0.04
2.4375,0.3125,-0.875,0.04,-0.22,0.04
3.4375,-0.1875,0.4375,0.04,-0.22,0.04
3.4375,-0.1875,0.4375,-0.1,0.04,0.01
3.4375,-0.1875,0.4375,-0.1,0.04,0.01
3.4375,-0.1875,0.4375,-0.1,0.04,0.01
3.75,0.125,-0.6875,-0.1,0.04,0.01
3.75,0.125,-0.6875,0.08,0,-0.06
3.75,0.125,-0.6875,0.08,0,-0.06
3.75,0.125,-0.6875,0.08,0,-0.06
3.75,0.125,-0.6875,0.08,0,-0.06
3.9375,-0.625,-0.3125,0.08,0,-0.06
3,0.3125,0.1875,-0.04,0.26,0
3,0.3125,0.1875,-0.04,0.26,0
3,0.3125,0.1875,-0.04,0.26,0
3,0.3125,0.1875,-0.13,0.12,0.05
3,0.3125,0.1875,-0.13,0.12,0.05
3,0.3125,0.1875,-0.13,0.12,0.05
2.1875,-0.125,-0.5625,-0.13,0.12,0.05
2.1875,-0.125,-0.5625,-0.08,0.26,0
2.1875,-0.125,-0.5625,-0.08,0.26,0
2.1875,-0.125,-0.5625,-0.08,0.26,0
2.5,0.375,0.625,-0.08,0.26,0
2.5,0.375,0.625,-0.08,0.26,0
2.5,0.375,0.625,-0.16,-0.12,-0.03
2.5,0.375,0.625,-0.16,-0.12,-0.03
2.5,0.375,0.625,-0.16,-0.12,-0.03
2.4375,-0.125,0.5,-0.16,-0.12,-0.03
2.4375,-0.125,0.5,0.07,-0.02,-0.03
2.4375,-0.125,0.5,0.07,-0.02,-0.03
2.4375,-0.125,0.5,0.07,-0.02,-0.03
2.4375,-0.125,0.5,0.07,-0.02,-0.03
1.875,-0.25,-1,0.07,-0.02,-0.03
1.875,-0.25,-1,0,-0.16,-0.01
1.875,-0.25,-1,0,-0.16,-0.01
1.875,-0.25,-1,0,-0.16,-0.01
1.875,-0.25,-1,0,-0.16,-0.01
1.875,-0.25,-1,0.09,0.01,0
1.875,-0.25,-1,0.09,0.01,0
2.625,-0.375,0.5,0.09,0.01,0
2.625,-0.375,0.5,-0.11,-0.08,0.01
2.625,-0.375,0.5,-0.11,-0.08,0.01
2.625,-0.375,0.5,-0.11,-0.08,0.01
2.625,0.1875,-0.5625,-0.11,-0.08,0.01
2.625,0.1875,-0.5625,0.03,-0.2,-0.05
2.625,0.1875,-0.5625,0.03,-0.2,-0.05
2.625,0.1875,-0.5625,0.03,-0.2,-0.05
2.625,0.1875,-0.5625,0.03,-0.2,-0.05
3.9375,0.4375,-0.125,0.03,-0.2,-0.05
2.5625,0.375,0.1875,-0.09,0.25,0
2.5625,0.375,0.1875,-0.09,0.25,0
2.5625,0.375,0.1875,-0.09,0.25,0
1.375,0.125,-0.125,-0.09,0.25,0
1.375,0.125,-0.125,0.06,0.01,0.04
1.375,0.125,-0.125,0.06,0.01,0.04
1.375,0.125,-0.125,0.06,0.01,0.04
1.375,0.125,-0.125,0.06,0.01,0.04
1.375,0.125,-0.125,0.03,0.29,0.05
1.375,0.125,-0.125,0.03,0.29,0.05
1.375,0.125,-0.125,0.03,0.29,0.05
1.375,0.125,-0.125,0.03,0.29,0.05
0.625,0.3125,-0.5,0.03,0.29,0.05
0.625,0.3125,-0.5,-0.17,0.05,-0.02
0.625,0.3125,-0.5,-0.17,0.05,-0.02
0.625,0.3125,-0.5,-0.17,0.05,-0.02
1.375,0.125,1.0625,-0.17,0.05,-0.02
1.375,0.125,1.0625,-0.05,0.18,-0.03
1.375,0.125,1.0625,-0.05,0.18,-0.03
1.375,0.125,1.0625,-0.05,0.18,-0.03
1.375,0.125,1.0625,-0.05,0.18,-0.03
0.6875,0.4375,-0.5,-0.05,0.18,-0.03
0.6875,0.4375,-0.5,-0.16,-0.19,-0.01
0.6875,0.4375,-0.5,-0.16,-0.19,-0.01
0.6875,0.4375,-0.5,-0.16,-0.19,-0.01
1.5625,-0.25,0.875,-0.16,-0.19,-0.01
1.5625,-0.25,0.875,0.08,-0.1,0.01
1.5625,-0.25,0.875,0.08,-0.1,0.01
1.5625,-0.25,0.875,0.08,-0.1,0.01
1.5625,-0.25,0.875,0.08,-0.1,0.01
1.5625,-0.25,0.875,-0.05,0,0
1.5625,-0.25,0.875,-0.05,0,0
1.5625,-0.25,0.875,-0.05,0,0
1.5625,-0.25,0.875,-0.05,0,0
1.9375,-0.5625,0.0625,0.08,0.11,-0.09
1.9375,-0.5625,0.0625,0.08,0.11,-0.09
3.0625,0,0,0.11,0.14,0
3.0625,0,0,-0.03,0.35,-0.03
3.0625,0,0,-0.03,0.35,-0.03
3.0625,0,0,-0.03,0.35,-0.03
1.6875,-0.375,-0.5625,-0.03,0.35,-0.03
1.6875,-0.375,-0.5625,-0.02,0.13,0.06
1.6875,-0.375,-0.5625,-0.02,0.13,0.06
1.6875,-0.375,-0.5625,-0.02,0.13,0.06
1.5,0.4375,0.5,-0.02,0.13,0.06
1.5,0.4375,0.5,-0.06,0.16,-0.01
1.5,0.4375,0.5,-0.06,0.16,-0.01
1.5,0.4375,0.5,-0.06,0.16,-0.01
0.5625,0.5,-0.6875,-0.06,0.16,-0.01
0.5625,0.5,-0.6875,-0.06,-0.2,-0.08
0.5625,0.5,-0.6875,-0.06,-0.2,-0.08
0.5625,0.5,-0.6875,-0.06,-0.2,-0.08
0.5625,0.5,-0.6875,-0.06,-0.2,-0.08
1.6875,0.3125,0.8125,-0.06,-0.2,-0.08
1.6875,0.3125,0.8125,-0.06,-0.2,-0.08
1.6875,0.3125,0.8125,0.05,0.13,-0.04
1.6875,0.3125,0.8125,0.05,0.13,-0.04
1.6875,0.3125,0.8125,0.05,0.13,-0.04
1.1875,0.1875,-0.6875,0.05,0.13,-0.04
1.1875,0.1875,-0.6875,-0.18,0.04,-0.02
1.1875,0.1875,-0.6875,-0.18,0.04,-0.02
1.1875,0.1875,-0.6875,-0.18,0.04,-0.02
1.6875,-0.0625,1,-0.18,0.04,-0.02
1.6875,-0.0625,1,-0.04,0.22,-0.01
1.6875,-0.0625,1,-0.04,0.22,-0.01
1.6875,-0.0625,1,-0.04,0.22,-0.01
1.0625,0.4375,-0.25,-0.04,0.22,-0.01
1.0625,0.4375,-0.25,-0.15,-0.03,0.03
1.0625,0.4375,-0.25,-0.15,-0.03,0.03
1.0625,0.4375,-0.25,-0.15,-0.03,0.03
1.1875,-0.5,0.5,-0.15,-0.03,0.03
1.1875,-0.5,0.5,-0.15,-0.03,0.03
1.1875,-0.5,0.5,0,-0.12,-0.03
1.9375,0.375,0,0.08,-0.09,-0.04
1.9375,0.375,0,-0.1,-0.18,0.02
1.9375,0.375,0,-0.1,-0.18,0.02
1.9375,0.375,0,-0.1,-0.18,0.02
1.9375,0.375,0,-0.1,-0.18,0.02
1.9375,0.375,0,0.07,-0.17,0.04
1.9375,0.375,0,0.07,-0.17,0.04
2,0.0625,-0.3125,0.07,-0.17,0.04
2,0.0625,-0.3125,0.07,-0.17,0.04
2,0.0625,-0.3125,-0.05,-0.02,0
2,0.0625,-0.3125,-0.05,-0.02,0
2,0.0625,-0.3125,-0.05,-0.02,0
3.3125,0.625,0,-0.05,-0.02,0
3.3125,0.625,0,-0.15,-0.31,-0.05
3.3125,0.625,0,-0.15,-0.31,-0.05
3.3125,0.625,0,-0.15,-0.31,-0.05
3.3125,0.625,0,-0.15,-0.31,-0.05
5.5625,0.125,0.3125,-0.15,-0.31,-0.05
5.5625,0.125,0.3125,-0.17,0.04,-0.03
5.5625,0.125,0.3125,-0.17,0.04,-0.03
5.5625,0.125,0.3125,-0.17,0.04,-0.03
5.1875,-0.125,-1.0625,-0.17,0.04,-0.03
5.1875,-0.125,-1.0625,-0.08,-0.05,0.02
5.1875,-0.125,-1.0625,-0.08,-0.05,0.02
5.1875,-0.125,-1.0625,-0.08,-0.05,0.02
5.1875,-0.125,-1.0625,-0.08,-0.05,0.02
5.1875,-0.125,-1.0625,0.06,0.26,0
5.1875,-0.125,-1.0625,0.06,0.26,0
5.1875,-0.125,-1.0625,0.06,0.26,0
5.9375,-0.625,0.5625,0.06,0.26,0
5.9375,-0.625,0.5625,-0.09,0.26,0
5.9375,-0.625,0.5625,-0.09,0.26,0
5.9375,-0.625,0.5625,-0.09,0.26,0
5.9375,-0.625,0.5625,-0.09,0.26,0
4.8125,-0.3125,-0.5625,-0.09,0.26,0
4.8125,-0.3125,-0.5625,0.07,0.24,-0.09
4.8125,-0.3125,-0.5625,0.07,0.24,-0.09
2.4375,-0.5,0.375,-0.1,0,0.05
2.4375,-0.5,0.375,-0.1,0,0.05
2.625,0.4375,0.1875,-0.1,0,0.05
2.625,0.4375,0.1875,-0.1,0,0.05
2.625,0.4375,0.1875,-0.1,0,0.05
2.625,0.4375,0.1875,-0.1,0,0.05
2.625,0.1875,0.3125,-0.1,0,0.05
2.625,0.1875,0.3125,-0.1,0,0.05
2.625,0.1875,0.3125,0.03,-0.15,0.09
2.625,0.1875,0.3125,0.03,-0.15,0.09
2.625,0.1875,0.3125,0.03,-0.15,0.09
3.4375,0.1875,0.5,0.03,-0.15,0.09
3.4375,0.1875,0.5,0.03,-0.15,0.09
3.4375,0.1875,0.5,0.02,0.03,-0.11
3.4375,0.1875,0.5,0.02,0.03,-0.11
3.4375,0.1875,0.5,0.02,0.03,-0.11
3.4375,0.1875,0.5,0.02,0.03,-0.11
2.875,0,-0.3125,0.02,0.03,-0.11
2.875,0,-0.3125,-0.04,0.33,0
2.875,0,-0.3125,-0.04,0.33,0
2.875,0,-0.3125,-0.04,0.33,0
2.875,0,-0.3125,-0.04,0.33,0
2,-0.0625,-0.75,-0.04,0.33,0
2,-0.0625,-0.75,-0.14,0.05,0.01
2,-0.0625,-0.75,-0.14,0.05,0.01
2,-0.0625,-0.75,-0.14,0.05,0.01
2,-0.0625,-0.75,-0.14,0.05,0.01
2,-0.0625,-0.75,-0.02,0.21,0
2,-0.0625,-0.75,-0.02,0.21,0
2,-0.0625,-0.75,-0.02,0.21,0
2.1875,-0.25,0.625,-0.02,0.21,0
2.1875,-0.25,0.625,-0.01,-0.05,0.06
2.1875,-0.25,0.625,-0.01,-0.05,0.06
2.1875,-0.25,0.625,-0.01,-0.05,0.06
2.1875,-0.25,0.625,-0.01,-0.05,0.06
1.4375,0.25,-0.6875,-0.01,-0.05,0.06
5.6875,-0.375,0.3125,0.1,0.16,-0.03
5.6875,-0.375,0.3125,0.1,0.16,-0.03
5.25,0.25,-0.4375,0.1,0.16,-0.03
5.25,0.25,-0.4375,-0.06,0.44,0.02
5.25,0.25,-0.4375,-0.06,0.44,0.02
5.25,0.25,-0.4375,-0.06,0.44,0.02
3.6875,-0.1875,-0.3125,-0.06,0.44,0.02
3.6875,-0.1875,-0.3125,0.1,0.34,-0.01
3.6875,-0.1875,-0.3125,0.1,0.34,-0.01
3.6875,-0.1875,-0.3125,0.1,0.34,-0.01
3.125,0.3125,-0.0625,0.1,0.34,-0.01
3.125,0.3125,-0.0625,0.1,0.34,-0.01
3.125,0.3125,-0.0625,0.1,0.34,-0.01
3.125,0.3125,-0.0625,-0.08,0.35,0.01
3.125,0.3125,-0.0625,-0.08,0.35,0.01
3.125,0.3125,-0.0625,-0.08,0.35,0.01
3.125,0.3125,-0.0625,-0.08,0.35,0.01
1.75,0.0625,-0.625,-0.08,0.35,0.01
1.75,0.0625,-0.625,-0.08,0.35,0.01
1.75,0.0625,-0.625,-0.13,0.07,0
1.75,0.0625,-0.625,-0.13,0.07,0
1.75,0.0625,-0.625,-0.13,0.07,0
1.1875,0.3125,-0.875,-0.13,0.07,0
1.1875,0.3125,-0.875,-0.13,0.07,0
1.1875,0.3125,-0.875,0.04,-0.15,-0.01
1.1875,0.3125,-0.875,0.04,-0.15,-0.01
1.1875,0.3125,-0.875,0.04,-0.15,-0.01
1.1875,0.3125,-0.875,0.04,-0.15,-0.01
1.1875,0.3125,-0.875,-0.03,0.02,0
1.1875,0.3125,-0.875,-0.03,0.02,0
1.8125,0.1875,0.625,-0.03,0.02,0
1.8125,0.1875,0.625,-0.14,-0.16,0.05
1.8125,0.1875,0.625,-0.14,-0.16,0.05
1.8125,0.1875,0.625,-0.14,-0.16,0.05
1.8125,0.1875,0.625,-0.14,-0.16,0.05
1.8125,0.1875,0.625,-0.14,-0.16,0.05
1.8125,0.5,-0.4375,-0.14,-0.16,0.05
1.75,-0.6875,0.5625,0.05,0.12,-0.08
2.1875,-0.3125,-0.1875,0.05,0.12,-0.08
2.1875,-0.3125,-0.1875,-0.05,-0.17,-0.01
2.1875,-0.3125,-0.1875,-0.05,-0.17,-0.01
2.1875,-0.3125,-0.1875,-0.05,-0.17,-0.01
